Công Ty TNHH Xd Và Tm Nam Tiến	Ninh Bình	Số Nhà 10, ngõ 151 đường Lê Thái Tổ, Phố  Khánh Bình, Phường Ninh Khánh, Thành phố Ninh Bình, Tỉnh Ninh Bình	Xây dựng công trình kỹ thuật dân dụng khác	2700874624	26-07-2018
Công Ty TNHH Du Lịch Và Đầu Tư Quốc Tế Hoàng Yến	Ninh Bình	Đường 10, Thôn Vườn Hoa, Xã Ninh Phúc, Thành phố Ninh Bình, Tỉnh Ninh Bình	Đại lý du lịch	2700874543	24-07-2018
Công Ty TNHH Sản Xuất Nước Uống Trường Phát	Ninh Bình	Thôn Đoàn Thượng, Xã Ninh Phúc, Thành phố Ninh Bình, Tỉnh Ninh Bình	Sản xuất đồ uống không cồn, nước khoáng	2700874180	19-07-2018
Chi Nhánh Công Ty Cổ Phần Tập Đoàn Mai Linh Tại Ninh Bình	Ninh Bình	Khu đô thị mới, Phố Phúc Trì, Phường Nam Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)	0315161593-031	18-07-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Kiên Dũng	Ninh Bình	Số nhà 08, Ngõ 34, Phố Vạn Hưng, Phường Bích Đào, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn chuyên doanh khác chưa được phân vào đâu	2700874141	18-07-2018
Công Ty TNHH Cung Ứng Vật Tư Và Xây Dựng Minh Quang	Ninh Bình	Số 10, ngõ 01, đường Trần Hưng Đạo, phố 12, Phường Đông Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2700874173	18-07-2018
Công Ty TNHH Xăng Dầu Minh Quân	Ninh Bình	Đường Lê Đại Hành, Phường Thanh Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2700874159	17-07-2018
Công Ty TNHH Thương Mại Truyền Thông Vhc	Ninh Bình	Số nhà 202, Đường Nguyễn Văn Cừ, Phố Vạn Xuân 2, Phường Thanh Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	2700874092	17-07-2018
Công Ty Cổ Phần Thương Mại Dịch Vụ Tự Động Hóa Vnb	Ninh Bình	Đường Trần Quang Khải, phố Thiện Tân, Phường Ninh Sơn, Thành phố Ninh Bình, Tỉnh Ninh Bình	Lắp đặt máy móc và thiết bị công nghiệp	2700874046	17-07-2018
Doanh Nghiệp Tư Nhân Vàng Bạc Vĩnh Nguyên	Ninh Bình	Số 296, đường Nguyễn Công Trứ, phố Đại Phong, Phường Nam Bình, Thành phố Ninh Bình, Tỉnh Ninh Bình	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	2700874102	16-07-2018
