Công Ty TNHH Đầu Tư Và Phát Triển Thiên Phú Việt Nam	Bắc Giang	Số nhà 75, ngõ 69, Tổ 4, Phường Mỹ Độ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn thực phẩm	2400842653	04-07-2018
Công Ty TNHH Văn Phòng Phẩm Và Bảo Hộ Lao Động An Phát	Bắc Giang	Thôn Đồi Nên, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400842646	03-07-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Vng Group	Bắc Giang	Số nhà 18, đường Trần Nguyên Hãn, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vệ sinh nhà cửa và các công trình khác	2400842533	03-07-2018
Công Ty CP Xúc Tiến Đầu Tư Quang Minh	Bắc Giang	Cầu thang 3, tầng 2, Khu tập thể A8, Tổ dân phố 7A, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400842364	02-07-2018
Công Ty TNHH Sxkd Xnk Minh Quang Bắc Giang	Bắc Giang	Số 125, đường Lý Thái Tổ, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400842420	29-06-2018
Chi Nhánh Công Ty Cổ Phần  Rohler & Paint Việt Nam Tại Bắc Giang	Bắc Giang	Số 370 đường Nguyễn Thị Lưu, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoàn thiện công trình xây dựng	0104110656-004	28-06-2018
Công Ty Cổ Phần Kiến Trúc Nội Thất Và Xây Dựng A8	Bắc Giang	Số nhà 516 đường Lê Lợi, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2400842244	28-06-2018
Công Ty TNHH Thành Công Hpt - Chi Nhánh Bắc Giang	Bắc Giang	Tầng 5, lô 15 + 16 + 17 đường Thanh Niên, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	2300834264-005	27-06-2018
Công Ty TNHH Tm-dv Xăng Dầu Thanh Nhàn	Bắc Giang	P1502, Tầng 15, Khu chung cư Quang Minh, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2400842357	27-06-2018
Công Ty TNHH Thiết Bị Pccc & Cnch Miền Bắc	Bắc Giang	Số 15 đường Đồng Cửa, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoàn thiện công trình xây dựng	2400842163	22-06-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Kỹ Thuật Cơ Điện Lạnh Hq	Bắc Giang	Số 83, Đường Huyền Quang, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sửa chữa thiết bị khác	2400841970	22-06-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Cường Loan	Bắc Giang	Số nhà 368 đường Nguyễn Thị Minh Khai, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400841882	20-06-2018
Công Ty Cổ Phần Vinink Land	Bắc Giang	Số 54, ngõ 6 đường Nguyễn Đình Tuân, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400841804	20-06-2018
Công Ty Cổ Phần Tổng Công Ty May Bắc Giang Bgg	Bắc Giang	Số 349 đường Giáp Hải, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400841843	20-06-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Yến Thủy	Bắc Giang	Số 280 đường Giáp Hải , Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400841681	18-06-2018
Công Ty Cổ Phần Tư Vấn Đầu Tư Và Kỹ Thuật Xây Dựng Thành Nam - Chi Nhánh Bắc Giang	Bắc Giang	Số 247 đường Trần Nguyên Hãn, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	0313826108-003	14-06-2018
Công Ty TNHH Tm&dv Hc Win Win	Bắc Giang	Thôn Đọ, Xã Tân Tiến, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn thực phẩm	2400841593	14-06-2018
Công Ty TNHH Nội Thất Và Xây Dựng Âu Việt	Bắc Giang	Số 260, đường Nguyễn Thị Minh Khai, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoàn thiện công trình xây dựng	2400840991	14-06-2018
Công Ty TNHH Dương Bg	Bắc Giang	Số 234, Đường Nguyễn Thị Lưu 2, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Cho thuê xe có động cơ	2400841515	14-06-2018
Chi Nhánh Bắc Giang - Công Ty TNHH Tư Vấn Du Học Và Phát Triển Giáo Dục Bankstown	Bắc Giang	Số 709 đường Hoàng Hoa Thám, Xã Song Mai, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ hỗ trợ giáo dục	0108177066-001	14-06-2018
Công Ty Cổ Phần Sản Xuất Và Thương Mại Nhựa Bắc Giang	Bắc Giang	Số 79 Đường Nguyễn Thị Lưu, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất sản phẩm từ plastic	2400841392	12-06-2018
Công Ty TNHH Thương Mại Và Dịch Vụ Kỹ Thuật Tuấn Khoa	Bắc Giang	Số 585 đường Lê Lợi, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sửa chữa máy móc, thiết bị	2400841473	12-06-2018
Công Ty TNHH Vận Tải & Du Lịch Hoàng Hồng	Bắc Giang	Số 342 đường Xương Giang, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hành khách đường bộ khác	2400841434	12-06-2018
Công Ty TNHH Thực Phẩm Mạnh Linh	Bắc Giang	Số nhà 09A, Thôn Tự, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ ăn uống khác	2400841089	08-06-2018
Công Ty TNHH Thương Mại Và Đầu Tư Xây Dựng Ngọc Diệp	Bắc Giang	Số nhà 140, Đường Nguyễn Văn Mẫn, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn thực phẩm	2400841057	08-06-2018
Công Ty TNHH Nam Thịnh Phát Việt Nam	Bắc Giang	Lô 14N16 đường Lê Sát, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Cưa, xẻ, bào gỗ và bảo quản gỗ	2400841032	08-06-2018
Công Ty TNHH Thiết Bị Gia Dụng Đại Tùng Lâm	Bắc Giang	Lô 35, N14, Tổ dân phố Tiền, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400840889	06-06-2018
Công Ty TNHH Lâm Việt Bắc Giang	Bắc Giang	Số 19, khu phố Hướng, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất phân bón và hợp chất ni tơ	2400840818	06-06-2018
Công Ty Cổ Phần Phát Triển Giáo Dục Thống Nhất	Bắc Giang	Lô 03, N13, Khu dân cư Cống Ngóc Bến xe, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Giáo dục khác chưa được phân vào đâu	2400840053	05-06-2018
Công Ty TNHH Phong Thái Bắc Giang	Bắc Giang	Số nhà 104 đường Nguyễn Đình Tuân, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400840254	04-06-2018
Công Ty TNHH Kinh Doanh Dịch Vụ Thương Mại Tổng Hợp Hải Yến	Bắc Giang	Số nhà 76 đường Hoàng Văn Thụ, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	2400840046	31-05-2018
Công Ty TNHH Dịch Vụ Tư Vấn Công Nghệ Môi Trường Etech Chi Nhánh Bắc Giang	Bắc Giang	Số 9, ngõ 842, tổ dân phố Phú Mỹ 3, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu	2300785200-001	31-05-2018
Công Ty TNHH Ync	Bắc Giang	Khu trung tâm thương mại tổng hợp thôn An Phú, Xã Song Mai, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất plastic và cao su tổng hợp dạng nguyên sinh	2400839837	28-05-2018
Công Ty TNHH Xuất Nhập Khẩu Việt Trung Led	Bắc Giang	Số 161, Đường Nguyễn Thị Minh Khai,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	2400839668	28-05-2018
Công Ty CP Đầu Tư Thịnh Dương	Bắc Giang	Số 100, đường Xương Giang, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	2400839467	28-05-2018
Công Ty TNHH Xuất Nhập Khẩu Kang Nam	Bắc Giang	Km3, Quốc Lộ 1A (cũ) cụm CN Tân Mỹ, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh	2400839650	25-05-2018
Công Ty TNHH Dược Phẩm Trí Tuệ	Bắc Giang	Số 67 tổ dân phố 5, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn thực phẩm	2400839717	23-05-2018
Công Ty TNHH  Thương Mại & Du Lịch Quốc Tế Hương Việt	Bắc Giang	Số nhà 30, ngõ 50 đường Nguyễn Thị Lưu, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Điều hành tua du lịch	2400839259	23-05-2018
Công Ty Cổ Phần Công Nghệ Và Môi Trường World Well	Bắc Giang	Số 28 đường Nghĩa Long, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh	2400839562	22-05-2018
Công Ty TNHH Mtv Cơ Khí Gang Thép Thắng Đạt	Bắc Giang	Số 201 đường Trần Nguyên Hãn, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất sắt, thép, gang	2400839001	22-05-2018
Công Ty Cổ Phần Sản Xuất – Thương Mại Xây Dựng Phú Lộc	Bắc Giang	Số nhà 11, Ngõ 90, Đường Nguyễn Thị Lưu, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	2400839516	22-05-2018
Công Ty TNHH Tư Vấn Đầu Tư Xây Dựng Và Thương Mại Mạnh Dũng	Bắc Giang	Số 6, Ngõ 889, Đường Lê Lợi, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400839273	21-05-2018
Công Ty TNHH Dịch Vụ Thương Mại Điện Lạnh Hùng Anh	Bắc Giang	Số 522, Đường Xương Giang,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sửa chữa thiết bị khác	2400839202	21-05-2018
Công Ty TNHH Thương Mại Tổng Hợp Phú Tiến	Bắc Giang	Thôn Yên Khê, Xã Song Khê, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2400839361	21-05-2018
Công Ty TNHH Dịch Vụ Thương Mại Kỹ Thuật Việt Sơn	Bắc Giang	Bãi Bò, Thôn Đồng, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400838865	18-05-2018
Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Xuân Phát Đạt	Bắc Giang	106 phố Cốc, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400839058	18-05-2018
Công Ty TNHH Xây Dựng Trung Kiên Bg	Bắc Giang	số 240, đường Nguyễn Khuyến, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2400839040	17-05-2018
Công Ty TNHH Medlatec Bắc Giang	Bắc Giang	Tổ dân phố Vĩnh Ninh 2, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động của các phòng khám đa khoa, chuyên khoa và nha khoa	2400839107	17-05-2018
Công Ty TNHH Xây Dựng Bảo An Phát	Bắc Giang	Số nhà 17, ngõ 19 đường Thánh Thiên, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Rèn, dập, ép và cán kim loại; luyện bột kim loại	2400838897	17-05-2018
Công Ty TNHH Vật Liệu Xây Dựng Và Thương Mại Bảo Tiến	Bắc Giang	Số 493 đường Hoàng Hoa Thám, Phường Đa Mai, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400839065	16-05-2018
Công Ty Cổ Phần Dịch Vụ Đòi Nợ Trung Tín	Bắc Giang	Thôn Đồi Nên, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động dịch vụ hỗ trợ thanh toán, tín dụng	2400839026	16-05-2018
Công Ty TNHH Thương Mại Xiang He	Bắc Giang	Số nhà 20, Khu nhà ở Hải An 2 đường Cả Trọng, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	2400839019	16-05-2018
Công Ty TNHH Thiên Thái Bg	Bắc Giang	Số 342-344, Đường Nguyễn Thị Lưu 2, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	2400838826	15-05-2018
Công Ty TNHH Milano Bg	Bắc Giang	Lô 13, N15, Đường Giáp Văn Phúc,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ lưu trú ngắn ngày	2400838745	15-05-2018
Công Ty TNHH Phương Anh Bắc Giang	Bắc Giang	Số 09 ngõ 1298, đường Hoàng Hoa Thám, Xã Song Mai, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400838784	15-05-2018
Công Ty Cổ Phần Đầu Tư Xây Dựng Và Phát Triển Thành Long	Bắc Giang	Sơ 8, Ngõ 43, Đường Á Lữ, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400836177	10-05-2018
Công Ty TNHH Tm - Vận Tải Phương Thảo	Bắc Giang	Số nhà 25, ngõ 43 đường Á Lữ, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400838600	09-05-2018
Công Ty TNHH Yuwon Hitech Vina	Bắc Giang	Thôn Lịm Xuyên, Xã Song Khê, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất linh kiện điện tử	2400838544	08-05-2018
Công Ty TNHH Hùng Hà Bg	Bắc Giang	Số 311, Đường Giáp Hải, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động cấp tín dụng khác	2400838463	08-05-2018
Công Ty TNHH Tư Vấn Và Xây Dựng Tùng Bách	Bắc Giang	Số nhà 09, đường Phạm Túc Minh 1, tổ dân phố Phú Mỹ 1, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400838262	04-05-2018
Công Ty TNHH Địa Ốc Đức Tài	Bắc Giang	Số 10, đường Đặng Thị Nho, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất	2400837928	04-05-2018
Công Ty Cổ Phần Vlxd Đại Lâm Bắc Giang	Bắc Giang	Số 328 đường 31, Thôn Đồi Nên , Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400838255	04-05-2018
Công Ty TNHH Tâm Việt Bắc Giang - Bắc Ninh	Bắc Giang	Số nhà 32 đường Nguyễn Du, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Giáo dục khác chưa được phân vào đâu	2400838015	04-05-2018
Công Ty TNHH Mtv Du Lịch Phong Nguyệt	Bắc Giang	Đường Võ Nguyên Giáp, thôn Đông Lý, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Điều hành tua du lịch	2400838142	04-05-2018
Công Ty Cổ Phần Đầu Tư Và Phát Triển Viễn Thông Phương Bắc	Bắc Giang	Số 65, đường Giáp Hải,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400838061	04-05-2018
Công Ty TNHH Safe Foods Bg	Bắc Giang	Số 14, ngõ 53, đường Phùng Trạm, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ ăn uống khác	2400838135	03-05-2018
Chi Nhánh 17 - Công Ty Cổ Phần Thương Mại - Dịch Vụ Phong Vũ	Bắc Giang	Số 135A Đường Hùng Vương, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	0304998358-017	26-04-2018
Công Ty TNHH Thương Mại Và Chế Biến Lâm Sản Sht	Bắc Giang	Số nhà 15 đường Lý Tự Trọng 4,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400837935	26-04-2018
Công Ty Cổ Phần Tm Và Dv Sông Thương 5	Bắc Giang	Số nhà 64 đường Châu Xuyên, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	2400836681	24-04-2018
Công Ty TNHH Dịch Vụ Vận Tải Du Lịch Và Thương Mại Hưng Thịnh Phát	Bắc Giang	Số nhà 534 đường Xương Giang,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hành khách đường bộ khác	2400836709	24-04-2018
Công Ty TNHH Tm&dv Vietsports	Bắc Giang	Số nhà 71, Đường Vương Văn Trà, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ thiết bị, dụng cụ thể dục, thể thao trong các cửa hàng chuyên doanh	2400836794	24-04-2018
Công Ty TNHH Tư Vấn Thuế, Kế Toán & Kiểm Toán Việt Tín	Bắc Giang	Lô 156 đường Lý Tự Trọng,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động liên quan đến kế toán, kiểm toán và tư vấn về thuế	2400836699	23-04-2018
Công Ty TNHH Tư Vấn Thăm Dò Khai Thác Khoáng Sản Mdc	Bắc Giang	Số nhà 30, ngõ 130 đường Giáp Hải, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2400836748	23-04-2018
Công Ty TNHH Yuwon Hitech Việt Nam	Bắc Giang	Số 270, tổ 3, Lò Vôi, Phường Mỹ Độ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất linh kiện điện tử	2400836628	19-04-2018
Công Ty Cổ Phần Thương Hiệu & Truyền Thông Minh Khuê	Bắc Giang	Số 104, ngõ 137 đường Nguyễn Công Hãng, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Quảng cáo	2400836586	19-04-2018
Công Ty TNHH Ẩm Thực Đức Vinh	Bắc Giang	Số nhà 993 đường Lê Lợi, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	2400836427	18-04-2018
Công Ty Cổ Phần Kinh Doanh Và Dịch Vụ Toyota Bắc Giang	Bắc Giang	Thôn Riễu, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Đại lý ô tô và xe có động cơ khác	2400836561	18-04-2018
Công Ty TNHH Nông Nghiệp Hữu Cơ Đức Nhi	Bắc Giang	Xóm An Bình, Xã Tân Tiến, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400836473	17-04-2018
Công Ty Cổ Phần Đầu Tư Và Kinh Doanh Nam An Phú	Bắc Giang	Số 28 đường Giáp Hải 2,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	2400836201	16-04-2018
Công Ty TNHH Thương Mại Hùng Mạnh Phúc	Bắc Giang	Lô D2, Cụm công nghiệp Dĩnh Kế, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400836152	13-04-2018
Công Ty TNHH Thương Mại Dịch Vụ Đất Việt Tourism	Bắc Giang	356 Nguyễn Công Hãng, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Điều hành tua du lịch	2400835751	11-04-2018
Công Ty TNHH Thương Mại Và Xây Dựng Vinmax	Bắc Giang	Lô 35-N26, Phố Tôn Thất Tùng, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400835945	11-04-2018
Công Ty TNHH Green Life Bình An	Bắc Giang	Phòng 808 Chung cư Quang Minh 15 tầng, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ ăn uống khác	2400835896	11-04-2018
