Công Ty TNHH Mtv Dịch Vụ & Thương Mại Quang Hưng	Lạng Sơn	Xóm Giao Thông, khu Nhà Thờ - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Bán buôn thực phẩm	4900760089	05-04-2013
Trường Mầm Non Xã Hữu Lân	Lạng Sơn	Vinh Tiên - Xã Hữu Lân - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900760071	05-04-2013
Công Ty TNHH Thương Mại Và Xuất Nhập Khẩu Đại An Lộc Bình	Lạng Sơn	Khu ki ốt Công ty Tuấn Minh, cửa khẩu Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	4900757953	22-01-2013
Trung tâm Quản lý Cửa khẩu Chi Ma	Lạng Sơn	Cửa khẩu Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, hoạt động quản lý nhà nước nói chung và kinh tế tổng hợp	4900349337-001	28-12-2012
Văn Phòng Đại Diện Công Ty TNHH Xây Dựng Vĩnh Long Tại Chi Ma	Lạng Sơn	Khu kinh tế cửa khẩu Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	4900403721-001	03-10-2012
Công Ty TNHH Mtv Máy Tính Đức Hạnh	Lạng Sơn	Số 30, khu Minh  Khai - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh	4900751694	21-09-2012
Trường Mần Non Xã Hiệp Hạ	Lạng Sơn	Tằm Pục - Xã Hiệp Hạ - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900743742	03-08-2012
Công Ty TNHH Thương Mại Quảng Cáo Bảo ân	Lạng Sơn	Số 133, khu Minh Khai - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Quảng cáo	4900741985	30-07-2012
Công Ty TNHH Mtv Minh Hoàng Lộc Bình	Lạng Sơn	Số 108, khu Cầu Lấm - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Xây dựng nhà các loại	4900736826	25-06-2012
Trường MN Xã Xuân Tình	Lạng Sơn	Xuân Tình - Xã Xuân Tình - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900736664	21-06-2012
Trường MN xã Như Khuê	Lạng Sơn	Như Khuê - Xã Như Khuê - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900732726	31-05-2012
Trường Mần Non Xã Hữu Khánh	Lạng Sơn	Thôn Bản Khiếng - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900727469	10-05-2012
Trung tâm phát triển quỹ đất	Lạng Sơn	Khu Bản Kho - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Hoạt động của các tổ chức khác	4900723873	26-04-2012
Công Ty TNHH Mtv ánh Vượng	Lạng Sơn	Bản Rị - Xã Hữu Khánh - Huyện Lộc Bình - Lạng Sơn	Sản xuất đồ uống không cồn, nước khoáng	4900720752	23-04-2012
Trường MN Xã Quan Bản	Lạng Sơn	Nà ái - Xã Quan Bản - Huyện Lộc Bình - Lạng Sơn	Giáo dục mầm non	4900720706	20-04-2012
Công Ty Cổ Phần Xuất Nhập Khẩu Bmv Anh Toàn	Lạng Sơn	Khu tái định cư Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu	4900717799	16-04-2012
Công ty Nhiệt điện Na Dương - Vinacomin (Nộp thuế hộ nhà thầu)	Lạng Sơn	xã Sàn Viên - Xã Sàn Viên - Huyện Lộc Bình - Lạng Sơn	Hoạt động kiến trúc; kiểm tra và phân tích kỹ thuật	4900708970	20-03-2012
Doanh Nghiệp Tư Nhân Nguyễn Phú Lộc	Lạng Sơn	Số nhà 161, phố Lao động (trên đường 4B) - Thị trấn Lộc Bình - Huyện Lộc Bình - Lạng Sơn	Vận tải hàng hóa bằng đường bộ	4900701238	10-02-2012
Công Ty Cổ Phần Đầu Tư Phát Triển Thăng Long Lạng Sơn	Lạng Sơn	Khu liên hợp kinh tế cửa khẩu Chi Ma, Thôn Chi Ma - Xã Yên Khoái - Huyện Lộc Bình - Lạng Sơn	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	4900699317	12-01-2012
Chi Nhánh Công Ty TNHH Mtv Thương Mại Và Xuất Nhập Khẩu Việt Trung Tại Lạng Sơn	Lạng Sơn	Thôn Nà Miền - Xã Đông Quan - Huyện Lộc Bình - Lạng Sơn	Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống	0104371707-001	24-10-2011
